car_id,model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,target_class,days_before_accident
y-1223003V,Renault Kaptur,standart,petrol,4.06,2011,2833,2016,gear_stick,30
R53335131O,Renault Sandero,standart,petrol,4.3,2011,3047,2021,engine_ignition,49
B-1031686U,Smart ForFour,economy,petrol,4.36,2015,84544,2015,engine_ignition,49
q49298313H,Renault Kaptur,standart,petrol,3.06,2014,65154,2018,gear_stick,14
Y-1143965Q,Audi A3,premium,petrol,5.3,2017,136386,2020,engine_check,486
S24142286K,Smart ForFour,economy,petrol,4.36,2013,38174,2014,gear_stick,19
t-1802527u,Smart ForTwo,economy,petrol,4.36,2013,36344,2018,engine_fuel,7
Y-2144374L,Kia Rio X-line,economy,petrol,4.28,2011,1162,2018,engine_overheat,6
C-1160143Y,Kia Sportage,standart,petrol,5.52,2012,27077,2015,break_bug,28
d-1898242x,Kia Rio X,economy,petrol,3.82,2011,1410,2015,engine_check,17
k11852509F,VW Polo,economy,petrol,3.64,2015,88489,2015,electro_bug,65
n55774167X,Kia Rio X-line,economy,petrol,1.92,2013,42550,2018,break_bug,10
M22148410M,Hyundai Solaris,economy,petrol,4.12,2014,55591,2017,break_bug,5
z16830819k,Nissan Qashqai,standart,petrol,2.3,2011,2336,2021,gear_stick,20
z-4653924H,Kia Rio,economy,petrol,4.1,2012,23425,2020,another_bug,55
L-1749801m,VW Polo VI,economy,petrol,4.52,2015,76607,2020,electro_bug,9
f-2607363Z,Nissan Qashqai,standart,petrol,4.2,2012,18993,2017,engine_fuel,5
K-2477266U,VW Polo VI,economy,petrol,5.04,2013,49733,2014,gear_stick,11
W18352080m,Kia Rio X,economy,petrol,3.58,2015,74222,2016,another_bug,14
m73044907l,Hyundai Solaris,economy,petrol,4.96,2015,89569,2021,engine_ignition,71
L85244434f,Renault Kaptur,standart,petrol,3.04,2012,21873,2018,engine_overheat,21
j24265577h,VW Polo,economy,petrol,3.0,2012,27176,2019,engine_fuel,8
z30949635I,Nissan Qashqai,standart,petrol,4.5,2012,28507,2018,engine_overheat,16
F12160774Y,Audi A4,premium,petrol,2.8,2017,117447,2018,engine_fuel,44
b17612610K,Kia Rio X-line,economy,petrol,3.38,2015,96935,2016,gear_stick,12
i30546413z,Renault Sandero,standart,petrol,3.6,2015,81453,2017,engine_overheat,64
Z-4890116p,Kia Sportage,standart,petrol,4.2,2013,40086,2018,engine_fuel,7
R-1156519s,Kia Rio,economy,petrol,5.72,2015,75451,2019,break_bug,32
O-1332601s,Renault Sandero,standart,petrol,5.7,2015,91995,2018,engine_ignition,105
b77936061P,Nissan Qashqai,standart,petrol,2.74,2011,3967,2018,engine_check,19
m11184489u,Kia Rio X-line,economy,petrol,4.06,2012,22807,2020,engine_fuel,15
v-4415133s,Kia Sportage,standart,petrol,4.28,2015,78106,2016,another_bug,24
H-1361541T,Renault Kaptur,standart,petrol,4.98,2012,22141,2020,electro_bug,6
N10483951b,Audi Q3,premium,petrol,3.82,2013,36753,2019,electro_bug,126
c13849387F,Skoda Rapid,economy,petrol,3.9,2016,94475,2019,engine_overheat,15
Q-7081222u,Smart ForFour,economy,petrol,4.22,2016,108474,2020,another_bug,7
m-9016178m,Renault Sandero,standart,petrol,4.88,2015,78165,2018,engine_check,43
Q16225830I,Smart ForFour,economy,petrol,4.0,2016,107579,2018,another_bug,50
U-1153003l,Skoda Rapid,economy,petrol,4.5,2016,108096,2020,engine_ignition,75
r-9955746M,Skoda Rapid,economy,petrol,5.28,2017,125880,2015,break_bug,36
u21483945j,Nissan Qashqai,standart,petrol,2.68,2014,63474,2019,engine_ignition,49
X-1533262M,Nissan Qashqai,standart,petrol,4.1,2011,1178,2018,another_bug,48
y12035374i,Smart ForFour,economy,petrol,2.78,2017,121448,2017,another_bug,46
Q36615111R,Renault Sandero,standart,petrol,2.82,2015,86515,2019,engine_ignition,49
y22394536i,Volkswagen ID.4 ,premium,electro,3.12,2014,61719,2021,gear_stick,116
Y-1269300M,Smart ForFour,economy,petrol,5.14,2017,118389,2018,break_bug,134
T19756755G,Tesla Model 3,premium,electro,3.12,2017,135804,2018,another_bug,598
z63831486P,Skoda Rapid,economy,petrol,4.52,2016,105754,2020,wheel_shake,9
t33324223A,Kia Rio X,economy,petrol,2.7,2013,47444,2016,break_bug,10
E-1432268e,Smart ForFour,economy,petrol,5.1,2014,53338,2020,wheel_shake,22
C15710178d,VW Polo VI,economy,petrol,4.34,2015,88567,2014,break_bug,16
q-1009009e,Smart ForFour,economy,petrol,4.3,2017,132251,2020,another_bug,32
H-1760771N,VW Polo VI,economy,petrol,7.0,2012,20965,2021,another_bug,20
u-1663903c,VW Polo,economy,petrol,4.78,2013,37393,2018,engine_check,19
s77828126e,Hyundai Solaris,economy,petrol,2.74,2013,39223,2018,another_bug,14
r18055390O,Smart Coupe,economy,petrol,3.94,2014,64461,2021,engine_overheat,48
k-2099585y,Renault Sandero,standart,petrol,5.04,2014,61160,2018,gear_stick,20
P11233777z,Smart ForTwo,economy,petrol,2.96,2016,102446,2015,electro_bug,15
Z-1646206B,Kia Rio X-line,economy,petrol,3.72,2014,59942,2020,engine_check,29
m-2097732q,Hyundai Solaris,economy,petrol,4.8,2012,22428,2022,engine_ignition,58
H-2071162e,Smart Coupe,economy,petrol,4.48,2015,73706,2020,gear_stick,7
P-4438054o,Smart ForTwo,economy,petrol,4.3,2017,135925,2019,engine_check,39
y15810685M,Kia Rio X,economy,petrol,2.66,2015,79739,2017,another_bug,83
d21227181g,Smart ForFour,economy,petrol,4.16,2016,103879,2020,engine_check,52
Z-1064749o,Kia Rio X,economy,petrol,4.34,2011,2052,2020,wheel_shake,24
M11266536h,Kia Rio X,economy,petrol,3.16,2013,37279,2016,gear_stick,16
W75044414r,Skoda Rapid,economy,petrol,4.18,2013,48710,2016,electro_bug,39
N13425049S,Smart ForTwo,economy,petrol,2.56,2017,118607,2021,electro_bug,198
x39431048L,VW Tiguan,economy,petrol,4.64,2015,75963,2019,break_bug,7
Z12150281q,VW Polo,economy,petrol,2.84,2015,87122,2015,engine_fuel,2
h17140125L,Nissan Qashqai,standart,petrol,2.76,2015,84411,2021,engine_fuel,5
W-1536006u,Renault Sandero,standart,petrol,4.84,2014,64523,2021,engine_fuel,13
D-1643531L,Renault Kaptur,standart,petrol,4.72,2012,22296,2021,engine_check,48
l-7638691q,VW Tiguan,economy,petrol,4.66,2017,113685,2019,break_bug,31
v-7261069g,Nissan Qashqai,standart,petrol,4.1,2013,53682,2015,another_bug,36
j21980629t,Nissan Qashqai,standart,petrol,2.56,2013,40916,2015,gear_stick,49
I18110998S,VW Polo VI,economy,petrol,3.82,2011,1440,2020,engine_check,25
P18925683P,Renault Kaptur,standart,petrol,3.82,2013,43285,2016,engine_fuel,13
z20009031Q,Kia Rio X,economy,petrol,3.58,2012,23772,2015,engine_overheat,39
X-1265885g,Hyundai Solaris,economy,petrol,3.96,2013,39365,2022,engine_fuel,10
x-1331305Z,Smart ForTwo,economy,petrol,5.64,2016,93710,2020,electro_bug,10
j-1650243q,VW Polo,economy,petrol,3.76,2015,83379,2020,electro_bug,11
j-8936156D,Nissan Qashqai,standart,petrol,3.56,2015,87035,2015,electro_bug,69
Q-7254581y,Kia Rio X-line,economy,petrol,6.28,2013,40933,2018,engine_ignition,32
A-1339912r,Nissan Qashqai,standart,petrol,4.88,2014,65957,2014,engine_check,23
P17182864p,MINI CooperSE,business,electro,4.06,2014,59408,2016,another_bug,63
n-4305943r,Kia Rio,economy,petrol,4.4,2015,85135,2016,electro_bug,19
v22568580b,Tesla Model 3,premium,electro,5.66,2015,87889,2021,engine_check,832
K-2148384J,Hyundai Solaris,economy,petrol,4.92,2014,67076,2018,break_bug,35
H22200136U,BMW 320i,business,petrol,3.74,2013,40760,2020,gear_stick,82
w-1155728y,Nissan Qashqai,standart,petrol,3.78,2015,75017,2022,engine_overheat,14
a-1448713X,Smart Coupe,economy,petrol,4.54,2017,130890,2020,gear_stick,133
B-3521656h,Smart Coupe,economy,petrol,4.38,2016,96212,2018,gear_stick,14
P12327999U,Smart ForTwo,economy,petrol,5.9,2017,123510,2019,break_bug,38
s-2215336y,Kia Rio,economy,petrol,4.98,2015,79921,2020,wheel_shake,6
x40724550Q,Smart ForFour,economy,petrol,3.18,2015,84712,2021,engine_ignition,45
o12778916s,Kia Rio X,economy,petrol,3.16,2013,44058,2017,gear_stick,5
n22697202D,Nissan Qashqai,standart,petrol,5.0,2015,75058,2020,engine_fuel,36
M-3079970D,VW Polo,economy,petrol,3.58,2015,79993,2020,engine_fuel,24
Y11193447p,Audi A3,premium,petrol,4.08,2017,131844,2017,gear_stick,148
f11034155i,VW Polo VI,economy,petrol,4.26,2014,67500,2021,engine_ignition,45
S-2198765D,Skoda Rapid,economy,petrol,4.44,2013,43380,2016,break_bug,12
H49846586w,Audi Q3,premium,petrol,4.26,2013,40812,2020,engine_fuel,20
r-1157052Q,Renault Sandero,standart,petrol,4.28,2014,63664,2017,gear_stick,20
e-4053068Q,VW Tiguan,economy,petrol,4.94,2017,115799,2021,engine_fuel,41
z14411100u,Volkswagen ID.4 ,premium,electro,4.28,2017,114851,2020,engine_fuel,285
t18089882q,Kia Rio X,economy,petrol,3.78,2014,65440,2020,engine_overheat,12
a-1306492a,Hyundai Solaris,economy,petrol,5.64,2015,85634,2021,gear_stick,19
X19967327p,Kia Sportage,standart,petrol,4.3,2011,333,2016,engine_overheat,24
R19722314B,Renault Sandero,standart,petrol,3.64,2014,61069,2020,engine_overheat,5
m-1897070a,Hyundai Solaris,economy,petrol,3.44,2012,23820,2018,electro_bug,6
V-1522589e,Skoda Rapid,economy,petrol,3.88,2016,91963,2021,engine_check,32
t-7837678N,Mercedes-Benz E200,business,petrol,4.7,2011,3972,2017,electro_bug,102
B-1876818F,Kia Rio,economy,petrol,5.3,2013,37578,2016,engine_check,17
A-2216788Z,Smart ForTwo,economy,petrol,5.26,2016,93285,2019,engine_overheat,21
y58058702q,Smart ForFour,economy,petrol,3.52,2015,80239,2020,wheel_shake,5
q67265035S,VW Polo,economy,petrol,4.84,2015,79545,2019,engine_check,37
o-2235999Z,Nissan Qashqai,standart,petrol,4.64,2013,47424,2017,gear_stick,17
e16211606h,Smart ForTwo,economy,petrol,4.02,2017,119491,2017,another_bug,43
f-1511931z,VW Polo,economy,petrol,5.06,2012,19306,2014,engine_check,48
r78044474N,VW Tiguan,economy,petrol,2.6,2015,80235,2019,engine_overheat,15
X-2032215W,Mini Cooper,business,petrol,5.44,2014,60625,2017,electro_bug,80
V54929635N,VW Polo VI,economy,petrol,4.22,2014,69990,2016,gear_stick,13
Y28100048o,BMW 320i,business,petrol,3.86,2017,118653,2019,another_bug,305
s-1113642y,Smart ForFour,economy,petrol,5.36,2017,131558,2020,engine_ignition,79
u-1610558w,VW Polo,economy,petrol,4.1,2014,63474,2019,engine_overheat,30
o-7943338e,Renault Kaptur,standart,petrol,6.7,2012,19252,2019,another_bug,27
V30731252o,Kia Rio X,economy,petrol,3.64,2015,75065,2014,engine_check,33
J-2049569a,Kia Rio X-line,economy,petrol,4.62,2013,44567,2014,break_bug,11
q73965014U,Smart Coupe,economy,petrol,4.7,2014,69023,2018,engine_overheat,45
Y-2223402p,VW Tiguan,economy,petrol,5.0,2016,98052,2020,another_bug,21
f91083403C,VW Polo,economy,petrol,3.88,2012,28835,2019,gear_stick,8
F-1424198I,Kia Rio X-line,economy,petrol,4.92,2014,59945,2015,engine_check,19
b-1350184G,Nissan Qashqai,standart,petrol,5.96,2015,79090,2019,engine_ignition,85
x-1906536c,Hyundai Solaris,economy,petrol,5.02,2014,53011,2017,engine_ignition,97
u18980487U,Smart ForFour,economy,petrol,3.68,2016,102461,2017,break_bug,9
e-2144486u,Renault Kaptur,standart,petrol,5.04,2012,19858,2016,gear_stick,46
T91451342E,Kia Sportage,standart,petrol,3.62,2013,46107,2015,break_bug,26
G-1056464Y,Hyundai Solaris,economy,petrol,5.9,2015,92235,2020,wheel_shake,11
r-5783636b,Hyundai Solaris,economy,petrol,4.14,2015,72538,2016,electro_bug,12
r15183017n,VW Polo,economy,petrol,4.24,2012,21861,2017,engine_fuel,11
L19403211X,VW Polo,economy,petrol,2.44,2015,83179,2020,engine_fuel,32
a10378761Y,Renault Sandero,standart,petrol,4.22,2015,87528,2021,another_bug,78
B-3210975f,Nissan Qashqai,standart,petrol,4.28,2013,43827,2019,engine_overheat,46
c-2970759Z,VW Polo,economy,petrol,3.24,2014,59573,2016,gear_stick,51
w-1633549j,VW Polo VI,economy,petrol,5.16,2015,92727,2017,gear_stick,9
R16318248Y,Kia Sportage,standart,petrol,3.68,2013,37185,2018,another_bug,17
S22586262X,VW Polo VI,economy,petrol,2.36,2015,80927,2018,break_bug,44
O-2404534e,VW Polo VI,economy,petrol,5.0,2014,64544,2017,engine_check,75
T10517369V,Smart Coupe,economy,petrol,3.78,2014,63290,2015,engine_ignition,31
X11944438J,Smart Coupe,economy,petrol,4.0,2016,107211,2017,engine_ignition,114
g-2800926C,VW Tiguan,economy,petrol,5.0,2013,47573,2019,another_bug,15
c54659423P,VW Tiguan,economy,petrol,4.86,2013,39123,2019,gear_stick,8
G13384578X,Hyundai Solaris,economy,petrol,3.38,2015,76597,2022,gear_stick,31
a-9615725L,Smart Coupe,economy,petrol,4.92,2016,90589,2018,engine_overheat,65
w-1727439L,MINI CooperSE,business,electro,4.32,2011,7708,2019,another_bug,137
j-1671899T,Kia Rio X,economy,petrol,4.12,2011,3428,2016,break_bug,16
u15513075K,Kia Rio X-line,economy,petrol,4.54,2011,1243,2016,engine_fuel,3
A28143979P,Kia Rio,economy,petrol,4.52,2011,3558,2015,engine_fuel,5
N-1944861C,Kia Rio,economy,petrol,4.36,2012,28601,2016,engine_overheat,42
G-2566303j,VW Polo VI,economy,petrol,5.96,2014,62306,2018,another_bug,100
c17239719M,Renault Kaptur,standart,petrol,3.86,2014,58136,2016,engine_fuel,22
D70169920n,Kia Rio X-line,economy,petrol,3.9,2014,63700,2016,engine_overheat,7
K42844728e,Smart Coupe,economy,petrol,4.42,2014,58708,2019,engine_ignition,82
n14331762U,VW Polo VI,economy,petrol,4.5,2015,86791,2017,break_bug,5
i-2071885N,Smart ForTwo,economy,petrol,6.32,2015,85858,2018,engine_ignition,54
q15127304Z,Nissan Qashqai,standart,petrol,4.16,2015,72269,2021,engine_ignition,79
i99395396b,Audi A4,premium,petrol,3.62,2014,65850,2021,break_bug,353
o13713439w,Kia Rio,economy,petrol,3.7,2013,45873,2020,electro_bug,25
x-1078063X,Smart ForTwo,economy,petrol,4.76,2015,70411,2022,break_bug,39
y-1004097K,VW Polo,economy,petrol,5.5,2013,47183,2015,engine_ignition,16
k56274815U,Mercedes-Benz E200,business,petrol,2.54,2013,49634,2019,break_bug,39
U-6432729p,Smart ForTwo,economy,petrol,6.16,2017,111958,2016,engine_check,165
x-2282172P,Smart Coupe,economy,petrol,5.2,2014,71773,2021,engine_overheat,21
J87163790k,Kia Rio X,economy,petrol,4.16,2013,41911,2017,another_bug,13
K-6183157n,Hyundai Solaris,economy,petrol,4.82,2014,61291,2015,gear_stick,9
l55253895U,VW Polo VI,economy,petrol,5.0,2013,43238,2016,engine_fuel,13
W98320909n,Nissan Qashqai,standart,petrol,3.52,2015,78008,2019,another_bug,17
f10607422r,Renault Sandero,standart,petrol,4.2,2011,4953,2018,engine_ignition,41
C13983433s,Kia Rio X-line,economy,petrol,4.76,2013,41441,2016,gear_stick,23
K-9603888y,Skoda Rapid,economy,petrol,5.94,2017,116891,2022,engine_ignition,194
U-1298358e,Hyundai Solaris,economy,petrol,5.02,2014,70581,2018,engine_fuel,11
u15884696J,Skoda Rapid,economy,petrol,3.04,2015,89839,2015,another_bug,48
f22758859h,Renault Sandero,standart,petrol,4.46,2015,87321,2016,engine_check,36
F21467141f,Kia Rio,economy,petrol,3.96,2015,86262,2016,electro_bug,19
N23968812K,Smart ForTwo,economy,petrol,2.9,2017,129485,2016,engine_check,53
L-1924578I,Renault Kaptur,standart,petrol,4.64,2013,42966,2021,engine_fuel,45
A12536310C,Kia Rio,economy,petrol,4.08,2015,92526,2020,another_bug,58
H-3320077V,Kia Rio X,economy,petrol,5.5,2015,78615,2021,wheel_shake,8
U54140464j,Smart ForFour,economy,petrol,3.7,2015,80085,2016,electro_bug,10
H65625440y,VW Tiguan,economy,petrol,4.1,2016,98685,2017,break_bug,42
O-1758049J,VW Polo VI,economy,petrol,5.6,2014,58615,2017,engine_overheat,62
H-1890031K,Kia Sportage,standart,petrol,6.52,2013,38643,2020,break_bug,42
M11283443a,Nissan Qashqai,standart,petrol,2.86,2015,96818,2022,engine_fuel,10
l-1177682G,Tesla Model 3,premium,electro,4.46,2016,105697,2020,engine_check,555
l-4181518C,VW Tiguan,economy,petrol,4.2,2016,89745,2020,electro_bug,12
U-4011173t,Skoda Rapid,economy,petrol,6.16,2014,73222,2021,engine_check,28
M10065891P,VW Polo VI,economy,petrol,2.88,2015,80627,2021,engine_check,29
p-3304414p,Smart ForTwo,economy,petrol,3.88,2015,95278,2021,engine_check,44
t-1335409s,VW Polo,economy,petrol,4.94,2012,20697,2017,engine_check,19
L18732146r,Kia Rio X,economy,petrol,4.58,2015,76653,2017,break_bug,5
K-1849358w,VW Polo,economy,petrol,6.78,2013,47847,2019,engine_overheat,23
K11972350D,Kia Rio,economy,petrol,4.14,2015,80679,2022,wheel_shake,10
B-1790381b,VW Tiguan,economy,petrol,4.38,2014,57344,2019,engine_fuel,21
J22037391Y,Renault Kaptur,standart,petrol,3.76,2014,61805,2018,break_bug,10
c20402175f,Nissan Qashqai,standart,petrol,4.38,2013,42354,2021,engine_ignition,73
g-1222874V,Kia Rio,economy,petrol,4.26,2014,62546,2014,engine_fuel,9
o61274518L,MINI CooperSE,business,electro,2.62,2014,61589,2016,engine_check,477
R21238764k,Smart Coupe,economy,petrol,3.16,2017,109328,2021,engine_ignition,47
N-8998248z,Kia Sportage,standart,petrol,5.0,2011,17800,2018,engine_overheat,8
M-2095669m,Skoda Rapid,economy,petrol,5.3,2016,110084,2021,wheel_shake,7
O20073823x,Kia Sportage,standart,petrol,2.4,2013,48731,2022,break_bug,8
k-7279260O,Kia Rio X-line,economy,petrol,4.34,2012,21076,2016,engine_overheat,9
Y-2287151K,Renault Kaptur,standart,petrol,5.22,2013,48901,2015,engine_overheat,32
Y-6116422G,VW Tiguan,economy,petrol,5.28,2015,90202,2020,another_bug,58
q-1219686k,Smart ForTwo,economy,petrol,4.74,2015,88750,2017,break_bug,5
V72431856M,Kia Rio X,economy,petrol,3.9,2014,67911,2017,electro_bug,9
P-3038526g,Audi A3,premium,petrol,6.16,2017,135681,2019,break_bug,90
D-1410955h,VW Polo VI,economy,petrol,4.78,2012,19660,2017,engine_ignition,98
D-1248163R,Audi A4,premium,petrol,4.9,2013,43364,2022,break_bug,185
Z20694511D,Kia Sportage,standart,petrol,4.64,2013,47503,2020,another_bug,27
C-6629572u,Smart Coupe,economy,petrol,4.64,2016,105879,2016,break_bug,13
t-8867045F,Kia Sportage,standart,petrol,3.54,2015,95693,2014,another_bug,125
a-2041286I,VW Polo,economy,petrol,4.88,2014,69857,2021,engine_check,48
f57618195v,Renault Sandero,standart,petrol,4.92,2015,83683,2017,engine_fuel,12
i-7895274m,VW Polo VI,economy,petrol,5.48,2014,57874,2016,wheel_shake,14
i19007345u,Mercedes-Benz E200,business,petrol,3.26,2013,43136,2016,engine_overheat,58
B-3724978v,VW Polo,economy,petrol,5.1,2014,64814,2018,wheel_shake,17
N15209085J,VW Polo,economy,petrol,2.94,2015,77177,2018,engine_ignition,30
M21896536R,Kia Rio,economy,petrol,3.44,2014,62922,2016,wheel_shake,39
J-2212008m,VW Polo VI,economy,petrol,5.4,2014,63384,2014,wheel_shake,5
j-9398790z,Renault Sandero,standart,petrol,6.44,2012,25486,2016,another_bug,31
k15205794j,Kia Rio X-line,economy,petrol,2.84,2011,1456,2020,another_bug,71
E-2150699K,VW Polo,economy,petrol,5.26,2014,55993,2020,engine_overheat,11
x74754036i,Kia Sportage,standart,petrol,5.56,2012,19469,2020,electro_bug,22
d15380405J,VW Polo VI,economy,petrol,2.36,2015,84504,2015,engine_check,48
z-1598953V,VW Tiguan,economy,petrol,4.14,2015,80326,2020,electro_bug,17
l29142213W,Renault Sandero,standart,petrol,5.22,2014,70461,2020,another_bug,12
u94329520r,Renault Sandero,standart,petrol,3.38,2014,57836,2020,gear_stick,21
I22669475d,Kia Sportage,standart,petrol,4.58,2011,771,2017,engine_overheat,27
C19987871T,Kia Rio X,economy,petrol,4.4,2013,45516,2014,gear_stick,8
o-2007726X,Kia Rio,economy,petrol,5.52,2012,22587,2017,wheel_shake,18
m22088268l,Smart ForTwo,economy,petrol,3.8,2016,102025,2017,engine_ignition,68
J-7133460X,Kia Rio X-line,economy,petrol,3.76,2015,79591,2019,break_bug,32
j18905567d,Kia Rio,economy,petrol,3.24,2013,42976,2019,gear_stick,12
T87605457N,Kia Rio X,economy,petrol,4.4,2012,24141,2018,engine_ignition,61
T12554358v,Kia Rio,economy,petrol,3.22,2015,85200,2020,electro_bug,13
h-9430035Y,VW Polo VI,economy,petrol,4.68,2014,68733,2016,gear_stick,4
O22101080f,Skoda Rapid,economy,petrol,1.78,2017,114952,2018,another_bug,185
Q71887331L,Smart ForFour,economy,petrol,3.24,2016,104373,2020,another_bug,38
q98465080J,Nissan Qashqai,standart,petrol,3.52,2015,82476,2016,engine_fuel,25
g16521808T,Nissan Qashqai,standart,petrol,4.3,2014,57339,2020,engine_fuel,15
h-1921200Q,Tesla Model 3,premium,electro,4.78,2015,93044,2019,break_bug,348
Y11727925P,Renault Sandero,standart,petrol,4.0,2013,43063,2022,break_bug,11
q92431240q,Kia Rio X,economy,petrol,3.52,2011,2525,2017,break_bug,12
A-1921611o,Kia Rio X,economy,petrol,5.0,2014,62846,2015,wheel_shake,12
F-7066018m,Kia Rio X,economy,petrol,4.26,2015,78179,2016,wheel_shake,13
J30439877U,VW Polo VI,economy,petrol,2.3,2013,45400,2016,electro_bug,13
l76478248L,Kia Sportage,standart,petrol,3.98,2015,87418,2015,gear_stick,31
p36740787D,Smart ForTwo,economy,petrol,5.06,2017,124836,2016,engine_check,49
t-3165089E,Kia Rio,economy,petrol,5.4,2012,18634,2016,engine_fuel,31
t-1966351G,VW Polo,economy,petrol,5.06,2014,57538,2018,electro_bug,9
I-1759097y,Hyundai Solaris,economy,petrol,4.38,2015,73239,2014,engine_fuel,6
v14951627H,Smart ForFour,economy,petrol,5.44,2016,94843,2018,wheel_shake,5
I-5231243q,Hyundai Solaris,economy,petrol,4.9,2014,71501,2015,engine_overheat,20
P-1509985h,Renault Kaptur,standart,petrol,5.4,2015,80530,2022,another_bug,47
Z71955553Q,Kia Rio,economy,petrol,3.9,2014,63603,2015,another_bug,8
R-4978958a,Renault Kaptur,standart,petrol,4.58,2015,79379,2018,engine_ignition,91
i22644848F,Smart Coupe,economy,petrol,3.54,2016,106942,2015,another_bug,20
y15813898N,Renault Kaptur,standart,petrol,3.16,2012,26334,2016,engine_check,18
y24799398d,Kia Rio,economy,petrol,2.74,2012,23969,2017,engine_overheat,11
W-1602334H,Smart Coupe,economy,petrol,4.64,2015,88230,2020,engine_fuel,9
P-2086663p,VW Polo,economy,petrol,4.26,2015,95986,2018,engine_ignition,96
A-1952360y,VW Polo VI,economy,petrol,5.56,2013,41720,2016,engine_check,40
f11353067l,VW Tiguan,economy,petrol,4.26,2017,117865,2022,another_bug,144
Z20404510i,Skoda Rapid,economy,petrol,3.58,2015,91690,2019,electro_bug,17
z-1370671x,VW Polo,economy,petrol,5.74,2014,77167,2019,gear_stick,14
i-1641236y,Mercedes-Benz GLC,business,petrol,5.42,2015,76964,2020,break_bug,28
q-2131513C,Nissan Qashqai,standart,petrol,4.48,2012,23515,2020,break_bug,26
m10508273p,Skoda Rapid,economy,petrol,4.52,2014,62068,2017,break_bug,11
F-1309656v,Renault Kaptur,standart,petrol,4.54,2011,6662,2021,gear_stick,36
X29439521Y,Smart Coupe,economy,petrol,4.22,2014,63491,2018,wheel_shake,6
L56695370k,Kia Rio X,economy,petrol,3.62,2015,84099,2021,another_bug,15
w-3360902w,Smart ForFour,economy,petrol,5.8,2013,42314,2018,another_bug,45
Z12981419x,Kia Rio X-line,economy,petrol,3.26,2015,88801,2019,gear_stick,9
Z82302317n,Kia Rio X-line,economy,petrol,4.02,2015,84559,2016,wheel_shake,33
u20627445L,Kia Rio,economy,petrol,4.98,2012,31082,2015,another_bug,64
i-2063652a,Kia Sportage,standart,petrol,4.9,2013,39388,2015,another_bug,54
D53387197K,Kia Rio X-line,economy,petrol,5.44,2013,40168,2017,wheel_shake,6
T46205315a,Renault Sandero,standart,petrol,4.02,2013,40795,2022,break_bug,14
o-1654709m,Skoda Rapid,economy,petrol,5.16,2015,76798,2018,another_bug,40
Y18898842Z,Nissan Qashqai,standart,petrol,4.46,2012,22077,2019,electro_bug,16
U-1438444g,Smart ForFour,economy,petrol,4.48,2016,108946,2015,engine_fuel,2
B22148840H,Hyundai Solaris,economy,petrol,3.68,2015,86145,2019,wheel_shake,5
p-7909067P,Hyundai Solaris,economy,petrol,4.84,2015,77622,2019,engine_ignition,40
K82118402p,VW Polo,economy,petrol,4.04,2014,62532,2021,break_bug,33
P-1904625Y,Kia Rio X-line,economy,petrol,4.48,2014,57517,2021,gear_stick,6
B63005670E,Smart ForTwo,economy,petrol,2.56,2017,116890,2019,another_bug,44
a-1298983n,Renault Kaptur,standart,petrol,5.08,2013,40981,2022,gear_stick,27
a-8447401l,Smart Coupe,economy,petrol,4.84,2017,117827,2017,break_bug,80
i13565099o,Renault Kaptur,standart,petrol,3.42,2011,415,2016,engine_overheat,8
f-1485816K,VW Tiguan,economy,petrol,4.04,2016,88128,2020,gear_stick,5
g15201375h,Kia Rio X-line,economy,petrol,4.34,2011,8091,2018,gear_stick,5
d-1056916g,Kia Sportage,standart,petrol,4.54,2015,81099,2017,break_bug,16
w-8386823A,Kia Rio X-line,economy,petrol,4.2,2012,23940,2015,another_bug,30
e14576423c,Nissan Qashqai,standart,petrol,2.86,2012,26020,2019,engine_ignition,104
U15626570a,VW Tiguan,economy,petrol,4.26,2013,37854,2018,electro_bug,13
C16763454I,VW Polo VI,economy,petrol,4.6,2012,21909,2017,gear_stick,8
p-1077837n,VW Polo VI,economy,petrol,4.5,2011,1652,2022,engine_fuel,14
x-1500687G,Skoda Rapid,economy,petrol,6.66,2013,42825,2015,engine_check,31
H22971297C,Smart ForFour,economy,petrol,3.08,2014,57697,2017,wheel_shake,2
v99331575G,Hyundai Solaris,economy,petrol,4.28,2015,90167,2020,engine_ignition,69
H-7693291w,Mercedes-Benz GLC,business,petrol,3.92,2013,40706,2021,gear_stick,60
f61114188C,VW Polo,economy,petrol,3.42,2014,65962,2015,wheel_shake,5
B-3413598z,Smart Coupe,economy,petrol,6.26,2013,38375,2020,another_bug,49
J-2163633P,Smart ForFour,economy,petrol,5.36,2017,125637,2020,electro_bug,28
c96131700J,VW Polo VI,economy,petrol,4.08,2012,30101,2020,another_bug,17
Q-1467343c,Smart ForTwo,economy,petrol,5.12,2017,121316,2018,gear_stick,32
K47229301D,Mini Cooper,business,petrol,4.08,2014,54786,2017,engine_check,175
Y-1641594R,VW Tiguan,economy,petrol,4.04,2017,123470,2018,another_bug,135
q33500226d,VW Polo VI,economy,petrol,4.82,2011,2107,2018,engine_fuel,11
x-8934991u,Smart Coupe,economy,petrol,4.56,2016,90032,2020,engine_fuel,16
H41383708k,Hyundai Solaris,economy,petrol,4.0,2014,55426,2015,another_bug,17
g91653716Y,Hyundai Solaris,economy,petrol,3.32,2014,66570,2018,engine_overheat,9
